duration,pdays,previous,poutcome,emp.var.rate,euribor3m,nr.employed
208.0,3.0,5.0,2.0,-1.8,0.682,5008.7
813.0,0.0,0.0,0.0,-1.8,1.313,5099.1
242.0,0.0,0.0,0.0,-1.8,1.299,5099.1
270.0,0.0,0.0,0.0,1.4,4.963,5228.1
154.0,0.0,0.0,0.0,1.1,4.856,5191.0
84.0,0.0,0.0,0.0,1.4,4.968,5228.1
234.0,0.0,0.0,0.0,1.4,4.958,5228.1
231.0,0.0,0.0,0.0,1.4,4.961,5228.1
168.0,0.0,0.0,0.0,-1.8,1.299,5099.1
165.0,0.0,0.0,0.0,1.4,4.968,5228.1
76.0,0.0,0.0,0.0,1.1,4.86,5191.0
202.0,0.0,1.0,1.0,-1.8,1.405,5099.1
90.0,0.0,0.0,0.0,1.1,4.859,5191.0
110.0,0.0,0.0,0.0,-1.8,1.445,5099.1
664.0,0.0,0.0,0.0,-1.8,1.365,5099.1
557.0,0.0,0.0,0.0,1.1,4.864,5191.0
366.0,0.0,0.0,0.0,-0.1,4.021,5195.8
252.0,0.0,0.0,0.0,1.1,4.857,5191.0
211.0,0.0,0.0,0.0,1.1,4.857,5191.0
834.0,0.0,0.0,0.0,-1.8,0.655,5008.7
195.0,0.0,0.0,0.0,-1.8,1.244,5099.1
46.0,0.0,0.0,0.0,1.4,4.958,5228.1
180.0,0.0,1.0,1.0,-0.1,4.153,5195.8
138.0,0.0,0.0,0.0,-3.4,0.743,5017.5
9.0,0.0,0.0,0.0,1.4,4.959,5228.1
126.0,0.0,0.0,0.0,-0.1,4.12,5195.8
39.0,0.0,0.0,0.0,-1.8,1.313,5099.1
570.0,0.0,0.0,0.0,1.1,4.857,5191.0
68.0,0.0,0.0,0.0,1.1,4.86,5191.0
203.0,0.0,0.0,0.0,1.1,4.857,5191.0
200.0,0.0,0.0,0.0,1.4,4.96,5228.1
339.0,0.0,0.0,0.0,1.1,4.859,5191.0
323.0,0.0,0.0,0.0,-0.1,4.12,5195.8
165.0,0.0,0.0,0.0,1.4,4.963,5228.1
164.0,0.0,0.0,0.0,1.1,4.855,5191.0
382.0,0.0,0.0,0.0,-2.9,1.268,5076.2
217.0,0.0,0.0,0.0,1.4,4.968,5228.1
143.0,0.0,0.0,0.0,1.4,4.961,5228.1
172.0,0.0,0.0,0.0,-1.8,1.466,5099.1
329.0,0.0,0.0,0.0,1.1,4.857,5191.0
112.0,0.0,0.0,0.0,1.1,4.858,5191.0
42.0,0.0,0.0,0.0,-1.8,1.244,5099.1
113.0,0.0,1.0,1.0,-0.1,4.076,5195.8
2028.0,0.0,0.0,0.0,1.4,4.961,5228.1
181.0,0.0,0.0,0.0,1.4,4.959,5228.1
125.0,0.0,0.0,0.0,-1.8,0.643,5008.7
161.0,0.0,0.0,0.0,1.1,4.86,5191.0
127.0,0.0,0.0,0.0,-1.8,1.41,5099.1
55.0,0.0,0.0,0.0,1.4,4.965,5228.1
278.0,0.0,0.0,0.0,-1.8,1.313,5099.1
102.0,0.0,0.0,0.0,1.4,4.864,5228.1
85.0,0.0,0.0,0.0,1.1,4.858,5191.0
153.0,0.0,1.0,1.0,-1.8,1.313,5099.1
87.0,0.0,0.0,0.0,1.4,4.963,5228.1
134.0,0.0,0.0,0.0,1.1,4.857,5191.0
275.0,0.0,0.0,0.0,1.4,4.963,5228.1
134.0,0.0,0.0,0.0,1.4,4.864,5228.1
47.0,0.0,1.0,1.0,-1.8,1.313,5099.1
246.0,0.0,0.0,0.0,1.4,4.966,5228.1
342.0,0.0,0.0,0.0,-2.9,1.072,5076.2
141.0,0.0,0.0,0.0,1.4,4.96,5228.1
612.0,0.0,2.0,1.0,-1.8,1.25,5099.1
1120.0,0.0,0.0,0.0,-1.7,0.886,4991.6
226.0,0.0,0.0,0.0,1.1,4.856,5191.0
156.0,0.0,0.0,0.0,1.4,4.963,5228.1
59.0,0.0,0.0,0.0,1.1,4.864,5191.0
173.0,0.0,0.0,0.0,1.1,4.859,5191.0
82.0,0.0,0.0,0.0,1.4,4.966,5228.1
172.0,0.0,0.0,0.0,1.4,4.961,5228.1
84.0,0.0,0.0,0.0,-0.1,4.153,5195.8
150.0,0.0,0.0,0.0,1.4,4.963,5228.1
206.0,0.0,0.0,0.0,-1.8,1.334,5099.1
269.0,0.0,0.0,0.0,1.1,4.857,5191.0
247.0,0.0,0.0,0.0,-1.8,0.635,5008.7
279.0,0.0,0.0,0.0,-1.8,1.327,5099.1
21.0,0.0,0.0,0.0,1.4,4.959,5228.1
469.0,0.0,0.0,0.0,1.1,4.857,5191.0
113.0,0.0,0.0,0.0,1.4,4.964,5228.1
186.0,0.0,0.0,0.0,1.4,4.961,5228.1
145.0,0.0,2.0,1.0,-1.8,1.266,5099.1
113.0,0.0,0.0,0.0,1.1,4.856,5191.0
104.0,0.0,0.0,0.0,1.1,4.864,5191.0
269.0,0.0,1.0,1.0,-1.8,1.365,5099.1
75.0,0.0,0.0,0.0,1.4,4.964,5228.1
296.0,0.0,0.0,0.0,-0.1,4.021,5195.8
88.0,0.0,1.0,1.0,-2.9,0.881,5076.2
74.0,0.0,0.0,0.0,-0.1,4.191,5195.8
253.0,0.0,0.0,0.0,-1.8,1.281,5099.1
103.0,0.0,0.0,0.0,1.4,4.965,5228.1
157.0,0.0,0.0,0.0,-1.8,1.405,5099.1
624.0,0.0,0.0,0.0,1.4,4.864,5228.1
72.0,0.0,0.0,0.0,-2.9,1.029,5076.2
89.0,0.0,0.0,0.0,1.4,4.966,5228.1
893.0,0.0,0.0,0.0,1.4,4.959,5228.1
180.0,0.0,0.0,0.0,-1.8,1.25,5099.1
371.0,0.0,0.0,0.0,1.4,4.963,5228.1
619.0,0.0,0.0,0.0,1.1,4.86,5191.0
1276.0,0.0,0.0,0.0,1.4,4.967,5228.1
130.0,0.0,0.0,0.0,1.1,4.864,5191.0
159.0,0.0,0.0,0.0,1.1,4.857,5191.0
127.0,0.0,0.0,0.0,1.4,4.965,5228.1
107.0,0.0,0.0,0.0,1.4,4.968,5228.1
548.0,0.0,0.0,0.0,1.4,4.961,5228.1
205.0,0.0,0.0,0.0,-2.9,1.099,5076.2
233.0,0.0,0.0,0.0,1.4,4.962,5228.1
93.0,0.0,0.0,0.0,1.4,4.965,5228.1
114.0,0.0,0.0,0.0,-1.8,1.27,5099.1
217.0,0.0,0.0,0.0,-1.7,0.79,4991.6
530.0,0.0,0.0,0.0,-1.8,1.435,5099.1
215.0,0.0,0.0,0.0,1.1,4.857,5191.0
276.0,0.0,0.0,0.0,1.1,4.86,5191.0
1051.0,0.0,0.0,0.0,1.1,4.857,5191.0
334.0,0.0,0.0,0.0,1.4,4.962,5228.1
47.0,0.0,1.0,1.0,-1.8,1.299,5099.1
117.0,0.0,0.0,0.0,-1.8,1.313,5099.1
185.0,0.0,0.0,0.0,1.4,4.967,5228.1
1238.0,0.0,0.0,0.0,1.4,4.965,5228.1
464.0,0.0,0.0,0.0,-2.9,0.873,5076.2
132.0,0.0,0.0,0.0,1.4,4.968,5228.1
174.0,14.0,2.0,2.0,-1.7,0.876,4991.6
606.0,0.0,0.0,0.0,1.4,4.864,5228.1
53.0,0.0,0.0,0.0,1.4,4.958,5228.1
197.0,0.0,0.0,0.0,1.4,4.963,5228.1
312.0,0.0,0.0,0.0,1.1,4.857,5191.0
575.0,0.0,0.0,0.0,1.4,4.962,5228.1
557.0,0.0,0.0,0.0,1.1,4.857,5191.0
152.0,0.0,0.0,0.0,1.4,4.967,5228.1
267.0,0.0,0.0,0.0,-0.1,4.12,5195.8
335.0,0.0,0.0,0.0,-0.1,4.12,5195.8
5.0,0.0,1.0,1.0,-1.7,0.891,4991.6
676.0,0.0,0.0,0.0,-0.1,4.936,5195.8
80.0,0.0,0.0,0.0,-1.8,1.259,5099.1
1135.0,0.0,0.0,0.0,1.1,4.859,5191.0
98.0,0.0,0.0,0.0,1.1,4.855,5191.0
87.0,0.0,0.0,0.0,1.4,4.962,5228.1
187.0,0.0,0.0,0.0,1.4,4.963,5228.1
550.0,0.0,0.0,0.0,1.4,4.963,5228.1
115.0,0.0,0.0,0.0,1.4,4.966,5228.1
130.0,0.0,0.0,0.0,1.1,4.859,5191.0
338.0,0.0,0.0,0.0,1.1,4.855,5191.0
192.0,0.0,0.0,0.0,1.4,4.963,5228.1
69.0,0.0,0.0,0.0,1.4,4.963,5228.1
177.0,14.0,1.0,2.0,-1.8,0.682,5008.7
135.0,0.0,0.0,0.0,1.1,4.859,5191.0
216.0,0.0,0.0,0.0,1.4,4.961,5228.1
481.0,0.0,0.0,0.0,1.4,4.965,5228.1
146.0,0.0,2.0,1.0,-1.8,1.327,5099.1
26.0,0.0,0.0,0.0,1.4,4.967,5228.1
143.0,0.0,0.0,0.0,1.4,4.967,5228.1
169.0,0.0,0.0,0.0,1.4,4.959,5228.1
63.0,0.0,0.0,0.0,1.4,4.964,5228.1
613.0,0.0,0.0,0.0,-3.4,0.766,5017.5
70.0,0.0,0.0,0.0,1.4,4.963,5228.1
536.0,0.0,1.0,1.0,-1.8,1.291,5099.1
347.0,0.0,0.0,0.0,1.4,4.963,5228.1
197.0,0.0,0.0,0.0,-0.1,4.021,5195.8
408.0,0.0,0.0,0.0,1.1,4.857,5191.0
231.0,0.0,0.0,0.0,-1.8,1.405,5099.1
361.0,0.0,0.0,0.0,-1.7,0.899,4991.6
123.0,0.0,0.0,0.0,-1.8,1.299,5099.1
105.0,0.0,1.0,1.0,-0.1,4.021,5195.8
270.0,0.0,0.0,0.0,1.4,4.958,5228.1
189.0,0.0,0.0,0.0,1.1,4.857,5191.0
127.0,0.0,0.0,0.0,1.4,4.865,5228.1
218.0,0.0,0.0,0.0,-1.8,1.405,5099.1
91.0,0.0,0.0,0.0,1.4,4.963,5228.1
25.0,0.0,0.0,0.0,1.4,4.962,5228.1
230.0,0.0,0.0,0.0,1.4,4.965,5228.1
370.0,0.0,0.0,0.0,1.4,4.965,5228.1
150.0,0.0,0.0,0.0,1.4,4.955,5228.1
383.0,0.0,0.0,0.0,1.1,4.855,5191.0
614.0,3.0,2.0,2.0,-1.7,0.754,4991.6
114.0,0.0,0.0,0.0,1.4,4.962,5228.1
132.0,0.0,0.0,0.0,1.4,4.964,5228.1
81.0,0.0,0.0,0.0,1.1,4.857,5191.0
181.0,0.0,0.0,0.0,1.1,4.857,5191.0
222.0,0.0,0.0,0.0,1.4,4.963,5228.1
330.0,0.0,0.0,0.0,-0.1,4.191,5195.8
273.0,0.0,0.0,0.0,1.4,4.865,5228.1
99.0,0.0,0.0,0.0,1.1,4.857,5191.0
212.0,0.0,0.0,0.0,1.1,4.857,5191.0
73.0,0.0,0.0,0.0,-0.1,4.191,5195.8
406.0,0.0,0.0,0.0,-1.8,1.281,5099.1
99.0,0.0,0.0,0.0,1.1,4.864,5191.0
223.0,0.0,0.0,0.0,-0.1,4.12,5195.8
18.0,0.0,0.0,0.0,1.4,4.968,5228.1
2219.0,0.0,1.0,1.0,-2.9,1.26,5076.2
81.0,0.0,1.0,1.0,-1.8,1.313,5099.1
106.0,0.0,0.0,0.0,1.1,4.857,5191.0
260.0,0.0,0.0,0.0,1.4,4.962,5228.1
116.0,0.0,0.0,0.0,-1.8,1.27,5099.1
486.0,0.0,0.0,0.0,-0.1,4.076,5195.8
396.0,0.0,0.0,0.0,1.4,4.967,5228.1
645.0,0.0,0.0,0.0,1.4,4.964,5228.1
154.0,0.0,0.0,0.0,-1.8,1.344,5099.1
160.0,0.0,0.0,0.0,1.1,4.86,5191.0
186.0,0.0,0.0,0.0,1.1,4.857,5191.0
343.0,0.0,0.0,0.0,1.4,4.965,5228.1
159.0,0.0,0.0,0.0,1.4,4.965,5228.1
151.0,0.0,0.0,0.0,-1.8,1.291,5099.1
66.0,0.0,0.0,0.0,1.1,4.86,5191.0
327.0,0.0,0.0,0.0,-1.8,1.327,5099.1
58.0,0.0,0.0,0.0,1.4,4.967,5228.1
742.0,0.0,0.0,0.0,1.4,4.963,5228.1
257.0,0.0,0.0,0.0,1.1,4.857,5191.0
958.0,0.0,0.0,0.0,1.4,4.962,5228.1
259.0,0.0,0.0,0.0,1.4,4.963,5228.1
641.0,0.0,0.0,0.0,1.1,4.858,5191.0
416.0,0.0,0.0,0.0,1.4,4.963,5228.1
193.0,0.0,0.0,0.0,-0.1,4.12,5195.8
55.0,0.0,0.0,0.0,1.4,4.957,5228.1
170.0,0.0,0.0,0.0,-1.8,1.479,5099.1
98.0,0.0,0.0,0.0,1.4,4.96,5228.1
392.0,0.0,0.0,0.0,1.4,4.962,5228.1
303.0,0.0,0.0,0.0,1.4,4.864,5228.1
291.0,0.0,1.0,1.0,-1.8,1.313,5099.1
96.0,0.0,0.0,0.0,1.4,4.961,5228.1
59.0,0.0,0.0,0.0,1.4,4.961,5228.1
104.0,0.0,0.0,0.0,-1.8,1.313,5099.1
388.0,0.0,0.0,0.0,-1.8,1.344,5099.1
297.0,0.0,0.0,0.0,-1.7,0.754,4991.6
78.0,0.0,0.0,0.0,1.4,4.962,5228.1
246.0,0.0,0.0,0.0,1.1,4.857,5191.0
166.0,0.0,0.0,0.0,1.1,4.857,5191.0
256.0,0.0,0.0,0.0,1.4,4.866,5228.1
240.0,2.0,1.0,2.0,-1.1,1.05,4963.6
111.0,0.0,0.0,0.0,1.1,4.858,5191.0
366.0,0.0,0.0,0.0,1.4,4.962,5228.1
75.0,0.0,0.0,0.0,1.4,4.968,5228.1
93.0,0.0,0.0,0.0,1.4,4.964,5228.1
88.0,0.0,0.0,0.0,1.4,4.962,5228.1
263.0,1.0,1.0,2.0,-1.8,0.683,5008.7
342.0,0.0,0.0,0.0,1.1,4.855,5191.0
353.0,0.0,0.0,0.0,-0.1,4.153,5195.8
297.0,0.0,0.0,0.0,1.1,4.856,5191.0
385.0,0.0,0.0,0.0,1.4,4.966,5228.1
12.0,0.0,0.0,0.0,1.1,4.855,5191.0
398.0,0.0,0.0,0.0,1.4,4.963,5228.1
79.0,0.0,0.0,0.0,1.4,4.964,5228.1
140.0,0.0,0.0,0.0,1.1,4.859,5191.0
46.0,0.0,0.0,0.0,-1.8,1.299,5099.1
136.0,0.0,1.0,1.0,-0.1,4.021,5195.8
95.0,0.0,0.0,0.0,1.4,4.959,5228.1
205.0,0.0,0.0,0.0,1.4,4.864,5228.1
96.0,0.0,0.0,0.0,1.1,4.857,5191.0
100.0,0.0,0.0,0.0,1.1,4.855,5191.0
599.0,0.0,0.0,0.0,1.1,4.86,5191.0
100.0,0.0,0.0,0.0,1.1,4.857,5191.0
261.0,0.0,0.0,0.0,1.1,4.856,5191.0
238.0,0.0,0.0,0.0,1.4,4.962,5228.1
256.0,0.0,0.0,0.0,1.4,4.963,5228.1
367.0,0.0,0.0,0.0,1.4,4.962,5228.1
123.0,0.0,0.0,0.0,1.1,4.857,5191.0
220.0,0.0,0.0,0.0,-2.9,0.861,5076.2
74.0,0.0,0.0,0.0,1.1,4.855,5191.0
62.0,0.0,1.0,1.0,-3.0,0.707,5023.5
57.0,0.0,0.0,0.0,-1.8,1.405,5099.1
733.0,0.0,0.0,0.0,-0.1,4.076,5195.8
1148.0,0.0,0.0,0.0,-1.7,0.87,4991.6
192.0,0.0,0.0,0.0,-1.8,1.266,5099.1
172.0,0.0,0.0,0.0,1.4,4.959,5228.1
145.0,0.0,1.0,1.0,-1.8,1.344,5099.1
36.0,0.0,0.0,0.0,1.4,4.961,5228.1
183.0,0.0,0.0,0.0,1.4,4.865,5228.1
39.0,0.0,0.0,0.0,1.4,4.97,5228.1
264.0,0.0,0.0,0.0,1.1,4.857,5191.0
188.0,0.0,0.0,0.0,-1.8,1.405,5099.1
1265.0,0.0,0.0,0.0,-0.1,4.12,5195.8
334.0,0.0,0.0,0.0,-2.9,1.26,5076.2
79.0,0.0,0.0,0.0,1.4,4.966,5228.1
456.0,0.0,0.0,0.0,-1.8,1.334,5099.1
378.0,0.0,0.0,0.0,-1.8,1.327,5099.1
165.0,0.0,0.0,0.0,1.1,4.859,5191.0
283.0,0.0,0.0,0.0,-3.4,0.716,5017.5
59.0,0.0,0.0,0.0,-1.8,1.299,5099.1
102.0,0.0,0.0,0.0,-1.8,1.299,5099.1
194.0,0.0,0.0,0.0,1.4,4.967,5228.1
107.0,0.0,0.0,0.0,-3.4,0.716,5017.5
942.0,0.0,0.0,0.0,-1.7,0.884,4991.6
652.0,0.0,0.0,0.0,1.4,4.957,5228.1
23.0,0.0,0.0,0.0,1.1,4.858,5191.0
384.0,0.0,0.0,0.0,-2.9,1.262,5076.2
133.0,0.0,0.0,0.0,-1.8,0.644,5008.7
90.0,0.0,0.0,0.0,1.4,4.963,5228.1
129.0,0.0,0.0,0.0,-1.8,1.405,5099.1
73.0,0.0,0.0,0.0,1.4,4.97,5228.1
215.0,0.0,0.0,0.0,1.4,4.963,5228.1
85.0,0.0,0.0,0.0,1.4,4.964,5228.1
457.0,0.0,0.0,0.0,1.4,4.864,5228.1
305.0,0.0,0.0,0.0,-1.7,0.835,4991.6
270.0,0.0,0.0,0.0,1.1,4.856,5191.0
155.0,0.0,0.0,0.0,-1.8,1.299,5099.1
105.0,0.0,0.0,0.0,-3.4,0.741,5017.5
54.0,0.0,0.0,0.0,1.4,4.962,5228.1
742.0,0.0,0.0,0.0,1.4,4.959,5228.1
578.0,0.0,0.0,0.0,-2.9,1.26,5076.2
584.0,0.0,0.0,0.0,1.1,4.855,5191.0
643.0,0.0,0.0,0.0,1.4,4.959,5228.1
58.0,0.0,0.0,0.0,-0.1,4.191,5195.8
242.0,0.0,0.0,0.0,1.4,4.864,5228.1
1616.0,24.0,1.0,2.0,-1.1,0.879,4963.6
513.0,0.0,0.0,0.0,1.4,4.961,5228.1
197.0,0.0,0.0,0.0,1.4,4.965,5228.1
551.0,0.0,0.0,0.0,-0.1,4.021,5195.8
94.0,0.0,0.0,0.0,1.4,4.963,5228.1
118.0,0.0,0.0,0.0,1.4,4.967,5228.1
352.0,0.0,0.0,0.0,-1.8,1.41,5099.1
92.0,0.0,1.0,1.0,-1.8,1.25,5099.1
57.0,0.0,0.0,0.0,1.1,4.86,5191.0
391.0,0.0,0.0,0.0,-0.1,4.076,5195.8
543.0,0.0,0.0,0.0,1.4,4.968,5228.1
267.0,0.0,1.0,1.0,-1.8,1.266,5099.1
87.0,0.0,0.0,0.0,1.1,4.86,5191.0
253.0,0.0,0.0,0.0,1.1,4.856,5191.0
80.0,0.0,0.0,0.0,1.1,4.855,5191.0
797.0,0.0,0.0,0.0,1.4,4.961,5228.1
223.0,0.0,0.0,0.0,-1.8,1.344,5099.1
282.0,0.0,0.0,0.0,-1.8,1.334,5099.1
762.0,0.0,0.0,0.0,1.1,4.859,5191.0
51.0,0.0,0.0,0.0,-0.1,4.076,5195.8
19.0,0.0,0.0,0.0,-1.8,1.344,5099.1
231.0,0.0,0.0,0.0,1.1,4.857,5191.0
54.0,0.0,0.0,0.0,1.4,4.959,5228.1
113.0,0.0,0.0,0.0,1.4,4.865,5228.1
158.0,0.0,0.0,0.0,1.1,4.857,5191.0
244.0,0.0,0.0,0.0,1.4,4.97,5228.1
124.0,0.0,0.0,0.0,1.4,4.968,5228.1
73.0,0.0,1.0,1.0,-0.1,4.021,5195.8
80.0,0.0,0.0,0.0,1.1,4.864,5191.0
110.0,0.0,0.0,0.0,-1.8,1.365,5099.1
143.0,0.0,1.0,1.0,-0.1,4.153,5195.8
108.0,0.0,0.0,0.0,-1.8,1.423,5099.1
523.0,0.0,1.0,1.0,-1.8,1.344,5099.1
493.0,0.0,0.0,0.0,1.4,4.963,5228.1
60.0,0.0,0.0,0.0,-0.1,4.076,5195.8
8.0,0.0,0.0,0.0,-0.1,4.021,5195.8
113.0,0.0,0.0,0.0,1.4,4.967,5228.1
1877.0,0.0,0.0,0.0,1.4,4.96,5228.1
391.0,0.0,0.0,0.0,1.1,4.857,5191.0
206.0,0.0,0.0,0.0,-0.1,4.021,5195.8
502.0,0.0,0.0,0.0,1.1,4.858,5191.0
158.0,0.0,0.0,0.0,1.1,4.86,5191.0
192.0,0.0,0.0,0.0,1.4,4.962,5228.1
107.0,0.0,0.0,0.0,1.4,4.962,5228.1
711.0,0.0,0.0,0.0,1.4,4.966,5228.1
313.0,0.0,1.0,1.0,-2.9,0.879,5076.2
140.0,0.0,1.0,1.0,-1.8,1.405,5099.1
58.0,0.0,1.0,1.0,-1.8,1.365,5099.1
124.0,0.0,0.0,0.0,1.4,4.965,5228.1
649.0,0.0,0.0,0.0,-1.8,1.405,5099.1
954.0,7.0,1.0,2.0,-1.8,1.281,5099.1
291.0,0.0,0.0,0.0,1.4,4.96,5228.1
99.0,0.0,0.0,0.0,-1.7,0.899,4991.6
170.0,0.0,0.0,0.0,-0.1,4.191,5195.8
56.0,0.0,0.0,0.0,-0.1,4.12,5195.8
566.0,0.0,0.0,0.0,1.4,4.959,5228.1
263.0,0.0,0.0,0.0,-1.8,1.313,5099.1
271.0,0.0,1.0,1.0,-1.8,0.642,5008.7
1023.0,0.0,0.0,0.0,1.4,4.959,5228.1
72.0,0.0,0.0,0.0,1.1,4.857,5191.0
253.0,0.0,0.0,0.0,1.1,4.856,5191.0
531.0,0.0,0.0,0.0,1.4,4.968,5228.1
36.0,0.0,0.0,0.0,1.4,4.958,5228.1
279.0,0.0,0.0,0.0,-1.8,1.405,5099.1
374.0,12.0,1.0,2.0,-1.8,1.365,5099.1
182.0,0.0,0.0,0.0,-0.1,4.076,5195.8
290.0,0.0,0.0,0.0,-1.8,1.327,5099.1
15.0,0.0,0.0,0.0,1.4,4.96,5228.1
66.0,0.0,0.0,0.0,-0.1,4.153,5195.8
69.0,0.0,0.0,0.0,1.4,4.963,5228.1
1073.0,0.0,0.0,0.0,-1.8,1.423,5099.1
1018.0,0.0,0.0,0.0,1.4,4.958,5228.1
174.0,0.0,0.0,0.0,1.4,4.864,5228.1
154.0,0.0,0.0,0.0,1.4,4.962,5228.1
329.0,0.0,0.0,0.0,1.1,4.856,5191.0
587.0,0.0,0.0,0.0,-3.4,0.797,5017.5
89.0,0.0,0.0,0.0,-0.1,4.153,5195.8
327.0,0.0,0.0,0.0,1.4,4.961,5228.1
51.0,0.0,0.0,0.0,1.4,4.958,5228.1
153.0,0.0,0.0,0.0,-1.8,1.405,5099.1
245.0,0.0,0.0,0.0,-1.8,1.327,5099.1
472.0,0.0,0.0,0.0,1.1,4.857,5191.0
208.0,0.0,0.0,0.0,-1.1,0.879,4963.6
152.0,0.0,0.0,0.0,1.1,4.857,5191.0
404.0,3.0,2.0,2.0,-1.1,0.877,4963.6
529.0,0.0,0.0,0.0,1.1,4.857,5191.0
519.0,0.0,0.0,0.0,1.4,4.959,5228.1
152.0,0.0,0.0,0.0,-2.9,0.861,5076.2
85.0,0.0,0.0,0.0,-1.8,1.299,5099.1
466.0,0.0,0.0,0.0,1.4,4.961,5228.1
241.0,0.0,0.0,0.0,1.4,4.963,5228.1
125.0,0.0,0.0,0.0,1.4,4.966,5228.1
125.0,0.0,0.0,0.0,1.4,4.964,5228.1
75.0,0.0,0.0,0.0,-1.8,1.372,5099.1
167.0,0.0,0.0,0.0,1.4,4.961,5228.1
378.0,0.0,0.0,0.0,1.1,4.857,5191.0
184.0,0.0,1.0,1.0,-1.8,1.281,5099.1
31.0,0.0,0.0,0.0,1.4,4.966,5228.1
67.0,0.0,0.0,0.0,1.4,4.968,5228.1
178.0,0.0,0.0,0.0,-0.1,4.076,5195.8
87.0,0.0,0.0,0.0,-3.4,0.731,5017.5
239.0,0.0,2.0,1.0,-1.8,1.405,5099.1
173.0,0.0,0.0,0.0,1.4,4.962,5228.1
115.0,0.0,0.0,0.0,1.4,4.961,5228.1
146.0,0.0,0.0,0.0,-1.8,1.266,5099.1
924.0,0.0,0.0,0.0,1.1,4.857,5191.0
609.0,0.0,0.0,0.0,-1.8,1.327,5099.1
183.0,0.0,1.0,1.0,-2.9,1.286,5076.2
709.0,0.0,0.0,0.0,1.4,4.962,5228.1
174.0,0.0,0.0,0.0,1.4,4.966,5228.1
340.0,3.0,1.0,2.0,-1.7,0.896,4991.6
1208.0,0.0,0.0,0.0,1.4,4.968,5228.1
139.0,0.0,0.0,0.0,-0.1,4.076,5195.8
1106.0,0.0,0.0,0.0,-3.4,0.743,5017.5
14.0,0.0,0.0,0.0,1.1,4.86,5191.0
215.0,0.0,0.0,0.0,-1.8,1.25,5099.1
276.0,0.0,0.0,0.0,1.4,4.963,5228.1
317.0,0.0,0.0,0.0,-1.8,1.244,5099.1
352.0,0.0,0.0,0.0,1.1,4.856,5191.0
103.0,0.0,0.0,0.0,-0.1,4.021,5195.8
608.0,13.0,2.0,1.0,-1.1,1.029,4963.6
180.0,0.0,0.0,0.0,1.1,4.857,5191.0
349.0,0.0,0.0,0.0,1.1,4.86,5191.0
760.0,0.0,0.0,0.0,-1.8,1.25,5099.1
48.0,0.0,0.0,0.0,-1.8,1.663,5099.1
77.0,0.0,0.0,0.0,1.4,4.963,5228.1
45.0,0.0,1.0,1.0,-0.1,4.076,5195.8
386.0,0.0,0.0,0.0,-1.8,1.41,5099.1
419.0,0.0,0.0,0.0,1.4,4.866,5228.1
161.0,0.0,0.0,0.0,-1.8,1.327,5099.1
183.0,0.0,0.0,0.0,-1.7,0.802,4991.6
603.0,0.0,0.0,0.0,1.4,4.966,5228.1
82.0,0.0,0.0,0.0,1.4,4.958,5228.1
83.0,3.0,1.0,2.0,-3.4,0.728,5017.5
363.0,4.0,3.0,2.0,-1.1,0.972,4963.6
369.0,0.0,0.0,0.0,1.1,4.857,5191.0
226.0,0.0,1.0,1.0,-0.1,4.153,5195.8
166.0,0.0,0.0,0.0,1.1,4.857,5191.0
73.0,0.0,0.0,0.0,1.4,4.866,5228.1
854.0,0.0,0.0,0.0,1.1,4.864,5191.0
344.0,0.0,0.0,0.0,1.4,4.963,5228.1
720.0,0.0,0.0,0.0,1.4,4.963,5228.1
111.0,0.0,0.0,0.0,1.4,4.957,5228.1
128.0,0.0,0.0,0.0,1.4,4.96,5228.1
68.0,0.0,0.0,0.0,1.1,4.858,5191.0
36.0,0.0,0.0,0.0,1.1,4.858,5191.0
61.0,0.0,0.0,0.0,1.4,4.968,5228.1
268.0,0.0,0.0,0.0,1.4,4.962,5228.1
167.0,0.0,0.0,0.0,-0.1,4.076,5195.8
91.0,0.0,0.0,0.0,-2.9,1.262,5076.2
579.0,0.0,0.0,0.0,-2.9,1.26,5076.2
65.0,0.0,0.0,0.0,-1.8,1.264,5099.1
138.0,0.0,1.0,1.0,-1.8,1.25,5099.1
585.0,0.0,0.0,0.0,-1.8,1.344,5099.1
117.0,0.0,0.0,0.0,1.4,4.962,5228.1
62.0,0.0,0.0,0.0,-1.8,1.405,5099.1
851.0,0.0,0.0,0.0,-1.8,1.313,5099.1
44.0,0.0,0.0,0.0,1.4,4.961,5228.1
76.0,0.0,0.0,0.0,1.1,4.857,5191.0
231.0,0.0,0.0,0.0,1.4,4.962,5228.1
448.0,0.0,0.0,0.0,1.1,4.857,5191.0
245.0,0.0,0.0,0.0,1.1,4.857,5191.0
284.0,0.0,0.0,0.0,-1.8,1.244,5099.1
164.0,0.0,0.0,0.0,-1.8,1.25,5099.1
154.0,0.0,0.0,0.0,1.4,4.962,5228.1
101.0,0.0,0.0,0.0,1.1,4.856,5191.0
78.0,0.0,1.0,1.0,-1.8,1.334,5099.1
958.0,0.0,0.0,0.0,1.4,4.97,5228.1
331.0,0.0,0.0,0.0,1.4,4.963,5228.1
147.0,0.0,0.0,0.0,-0.1,4.153,5195.8
227.0,0.0,0.0,0.0,-1.8,1.299,5099.1
159.0,0.0,0.0,0.0,-1.8,1.334,5099.1
564.0,0.0,0.0,0.0,1.4,4.96,5228.1
171.0,0.0,0.0,0.0,1.4,4.963,5228.1
